Action,Best_Score,Episode,Position_x,Position_y,Position_z,Reward
"[900.33505206051177, 900.5068702941345, 899.75984579817555, 899.86400490193864]",3613.289665466382,752,0.2841150082953301,-2.6559567858798077,50.23949204870593,1216.3313153944912
"[899.50797720265405, 900.05350175342824, 898.91164419679353, 899.40784780262607]",3613.289665466382,753,0.9016067667895586,-0.7676472115719097,50.23738920892172,1215.9761064947265
"[899.66872427180363, 899.07753766758401, 899.95587466567133, 899.60749643020517]",3613.289665466382,754,-0.06321274051867783,0.24433659733933663,50.22712696695549,1215.938491323381
"[899.87649112259726, 899.72105503290209, 900.20497779885363, 900.31267655995077]",3613.289665466382,755,0.5772179004142264,-1.1749192113773055,50.30982763095753,1216.67358480667
"[899.82071092438446, 900.28980679167671, 900.4449081651444, 900.39151840368481]",3613.289665466382,756,-1.2456988835143334,1.2465061788939247,50.317011092851104,1216.826181920908
"[899.81019094302428, 900.66032239796903, 899.74480744047435, 900.60470693520517]",3613.289665466382,757,-2.004324196828403,-3.739414901040164,50.237892666061605,1216.1448208480288
"[899.89617817527221, 899.4995789080582, 900.18738796034074, 899.94300041769804]",3613.289665466382,758,0.8289702633759762,0.686614408890403,50.28290774450161,1216.3585939256998
"[899.98167571539864, 900.36953010850243, 900.1951428915919, 899.90667139996344]",3613.289665466382,759,0.02732025432769528,-0.6473524976273223,50.20439453806903,1216.0574495259289
"[900.43476514001725, 899.93134654501068, 899.72920383169469, 899.49625124285308]",3613.289665466382,760,-0.8447283063739744,0.26568012595059515,50.20501578492046,1216.0188744831087
"[899.59561284674601, 899.92729974635427, 900.5879518482576, 900.16331385079593]",3613.289665466382,761,-0.8232277485905589,0.30847432924555646,50.18834876056639,1215.7317276584301
"[899.70772548720254, 900.07564256472642, 900.26949004588073, 899.91506248372866]",3613.289665466382,762,-0.7764698915411837,1.9579835659908298,50.36366634842247,1217.1156567923222
"[900.10782693824569, 900.15121593545325, 900.15949373257945, 900.31116916743895]",3613.289665466382,763,0.63696523270424,-0.03397289994682825,50.206033090786896,1216.0282190108983
"[899.60040553470674, 900.22476928956144, 900.00373776152344, 899.49574129376595]",3613.289665466382,764,0.4428092916638837,-0.5439861690865988,50.220121991711224,1216.1416390887557
"[899.41591670613593, 899.73619599406709, 900.03721327890014, 900.27129466093754]",3613.289665466382,765,-1.326209794099048,1.1134317019384017,50.259218014949305,1216.3260103323962
"[899.895664958476, 900.01198742950521, 900.01540080536415, 899.56993337745348]",3613.289665466382,766,1.8895802721208257,-2.530643282276662,50.31029779922056,1216.6518160109388
"[900.31679501653298, 900.12359241935894, 900.1708728976032, 899.86626592222296]",3613.289665466382,767,-1.6483819027104978,0.9190189486866261,50.25717602133794,1216.2662703334993
"[900.03915715912058, 899.74332292040651, 900.29617736119053, 900.57088487749809]",3613.289665466382,768,0.690613461106798,-0.034882948641057246,50.222759843792346,1216.3306871183754
"[899.92347017123473, 899.178629304428, 900.050091286677, 900.03510267561853]",3613.289665466382,769,1.391377282112394,-1.8160095391436377,50.256401127684214,1216.4362242146872
"[899.85545989317052, 900.35087099776467, 900.02729994707704, 900.07267196766497]",3613.289665466382,770,0.9944268070312352,-2.024514522475033,50.26217469579533,1216.4053514069512
"[900.80105730516743, 899.66384892706128, 899.81076077666512, 899.61925508841557]",3613.289665466382,771,0.445501428158059,-2.713010186516439,50.202904719550155,1216.0278904234588
"[899.64623333066982, 899.97970297949951, 900.45471790518638, 899.69450766991633]",3613.289665466382,772,0.7735268376010186,-2.8703764038472843,50.29468793123628,1216.6619451535682
"[899.54695485876198, 900.03132448276835, 900.59186759210979, 899.92318376193793]",3613.289665466382,773,-0.2653269508911616,-1.5550299615878884,50.20326012633794,1215.893053281208
"[900.11352538556366, 899.46807499918827, 899.21836826685262, 900.0181256807748]",3613.289665466382,774,0.8669128671738495,-2.744594123983274,50.35149058083095,1216.8813675997458
"[900.11600428755833, 900.53834655334219, 900.02958032982826, 900.54518088311499]",3613.289665466382,775,0.13960722681860782,-1.355937643345671,50.2356327712268,1216.1573922611326
"[899.57238492976126, 899.81255075710919, 900.57448878997855, 899.78064409635965]",3613.289665466382,776,-0.8750763028178322,-1.4254893876134171,50.18754463647766,1215.9222693210777
"[899.80407804744561, 900.18960200637775, 899.95699724012991, 899.99900921700157]",3613.289665466382,777,1.005457994162341,-1.5896675496870485,50.197109798802636,1215.668179064279
"[900.1783182703773, 900.01403153258025, 899.91834118156657, 900.24635000304022]",3613.289665466382,778,-0.8609132832823676,-0.36491179754658376,50.28070740048993,1216.6942412578776
"[899.54935951580615, 899.64912464607335, 900.11902509558263, 899.53023599293215]",3613.289665466382,779,-1.3403163437788035,-0.46308588892528074,50.1957131701161,1215.821201174268
"[900.00084848169456, 899.87336779162979, 900.31589822173225, 900.01337943885221]",3613.289665466382,780,2.436755560302856,-0.3206383528161989,50.31590002014695,1216.7987421349417
"[899.73336693687781, 900.0433606574212, 900.32195451359735, 900.38263344899701]",3613.289665466382,781,1.1785810918884996,2.135984508094009,50.313906311031566,1216.5889601846836
"[900.65052739729742, 900.60397524711948, 899.84377286228721, 899.91052102019887]",3613.289665466382,782,0.883128255406677,2.0705015550146144,50.36629389218453,1217.0866659491758
"[900.25974991030648, 900.15448768824479, 899.90999479916013, 900.1077850206309]",3613.289665466382,783,2.2786243548853524,0.3140671710419257,50.189830060202425,1215.7941828447424
"[900.02327062495362, 899.89320359373016, 900.05521558391251, 899.6435553696673]",3613.289665466382,784,0.6966198244278821,1.5707462121138913,50.20878146830147,1215.9859131848987
"[900.23980565650049, 900.06209831988815, 899.99168668476068, 899.53352941304433]",3613.289665466382,785,-1.230170246981133,-0.574315885592786,50.20814414973756,1215.8171502433602
"[899.92917035290554, 899.69290448011509, 899.60750138355388, 899.62606759247979]",3613.289665466382,786,-2.9538583348965997,-0.11102210051301027,50.2479436652499,1216.2410136886965
"[900.12874811073414, 899.95439961265083, 899.86723165913145, 899.91959213421205]",3613.289665466382,787,-3.2255138476058307,0.6816791137476126,50.20735103958205,1215.9400496668209
"[900.34833189938433, 900.50358127810046, 900.12597350550448, 899.16685251053991]",3613.289665466382,788,0.6965569127965126,0.3234196899795182,50.217767324084754,1216.1640970996846
"[900.18084182751204, 899.11022951513326, 899.66702844190809, 899.90103298526321]",3613.289665466382,789,0.39016149436258657,-1.1431030606859063,50.26663640709254,1216.5284747329297
"[900.35597398821733, 899.63103583370685, 899.93322488746401, 899.75394635247972]",3613.289665466382,790,0.5754998753874369,-0.015991766100359305,50.2637040125895,1216.3254365350344
"[899.86145782766698, 900.58498382919663, 900.15507534076494, 899.51482967328786]",3613.289665466382,791,0.8079348215351356,-0.975829318863983,50.22330696573029,1216.1622696203103
"[899.63180276087019, 899.85540378381722, 900.23106090827616, 900.35234602247533]",3613.289665466382,792,-0.7159621339453387,-0.5763014638576528,50.22096206420188,1216.0003958364289
"[899.72483327701389, 900.5464372986421, 900.10658284042233, 900.82161801083987]",3613.289665466382,793,1.82121696456192,0.7047611771875846,50.26314020707577,1216.2752571932747
"[899.70533551311848, 899.59407272035867, 899.82738657196637, 899.66313248636891]",3613.289665466382,794,-0.7171670222998806,-0.8929398828568784,50.23445166882467,1216.2134510049252
"[899.2200671412852, 900.04054854174899, 900.46739448914445, 899.74017564650899]",3613.289665466382,795,0.8003126062865845,0.8985180201228581,50.21108162284823,1216.1569413229133
"[899.93301052621541, 900.4666023196271, 899.42991818711118, 900.04000339133347]",3613.289665466382,796,-1.7459049006711416,-2.321324269246034,50.248140977619386,1216.1479855893544
"[900.27217750956834, 900.37366174630779, 900.31421752503627, 900.16002741627619]",3613.289665466382,797,0.7091269174477652,-0.03137951162172396,50.21799089692835,1215.9702245476592
"[899.71210665355602, 899.59188003553152, 900.69015628143086, 899.40488138666615]",3613.289665466382,798,0.8885803684369334,0.13535589719769595,50.22938909724169,1216.0683319973807
"[900.6590593200757, 900.05781159422884, 900.0722353660658, 899.84341049173088]",3613.289665466382,799,1.1137503127681505,-0.8320845199214222,50.213123471618424,1216.0656638772257
"[900.334124686618, 900.24076660256594, 899.98851262574692, 899.95691595841481]",3613.289665466382,800,1.8093260009544838,-0.2634535645727414,50.29764010497052,1216.6237166662418
"[899.78562187901684, 900.0131062961558, 900.26527483949974, 900.20857550810103]",3613.289665466382,801,0.3409013730177929,-0.8242877998887637,50.21014857312354,1216.189956541412
"[900.03833937184584, 899.5468317336215, 899.7281454432308, 900.11655687003531]",3613.289665466382,802,-0.3481867467508389,-0.6621538328144762,50.189150906583876,1215.6410053261507
"[900.62745793765089, 899.8772081081753, 899.59135210913337, 900.14238484075588]",3613.289665466382,803,0.7723071553782526,0.027221670411738733,50.230772338302884,1216.2778433984545
"[900.32877145285374, 899.56089922980902, 899.81666922650129, 900.63288627461429]",3613.289665466382,804,0.4305573649063273,-1.0784381561718142,50.230240434306054,1216.107826046424
"[900.46039936032992, 899.4026592106419, 899.83786844580595, 899.94139731132623]",3613.289665466382,805,1.2815167030735335,-0.42702264841459453,50.26487437518247,1216.3853428802054
"[900.2391370059687, 899.86651046234226, 899.81776170644935, 899.31763954146027]",3613.289665466382,806,-0.9009586911568735,-3.889081933195909,50.25334902628986,1216.2674068337121
"[900.14390008548457, 899.93963042132236, 899.75972955152815, 899.77263999471108]",3613.289665466382,807,0.5371098644296893,0.6772879844804335,50.20877575076836,1215.9794421748948
"[900.15713244426422, 900.19698186213861, 899.90847506026762, 899.49720186136665]",3613.289665466382,808,1.7273834199028728,2.898428935492818,50.39979370033083,1217.4719216243366
"[900.2157308648766, 899.68748266473119, 900.02138952652456, 900.17711553555694]",3613.289665466382,809,-1.3021536614683353,-0.864316348871155,50.242803033138536,1216.6302292569658
"[900.3498855164828, 900.0872771165823, 900.39518611508117, 899.50634269376269]",3613.289665466382,810,-0.6315005799702977,-0.8841826853942596,50.237815366382655,1216.2910000467978
"[899.80604550694954, 899.8068873219629, 899.88937918811359, 900.36466599176879]",3613.289665466382,811,-2.499776124774544,1.1367758759975424,50.22274254348503,1216.098787590031
"[900.40229466377275, 899.35560816047393, 900.02790138366811, 900.09975757579559]",3613.289665466382,812,-0.3877553597918629,0.9700316639049639,50.23350354035609,1216.3080476598157
"[900.01151006135922, 900.21667230424555, 900.12242631996105, 900.15461415630284]",3613.289665466382,813,-0.3035569976134115,0.16532658640567596,50.212994685034246,1216.1052351187914
"[900.11868579555096, 900.20888680784435, 900.61137938116906, 900.21923101017194]",3613.289665466382,814,0.7093852103322681,-0.4579018358765832,50.24624092119442,1216.2550804405937
"[900.44647669132212, 899.95007368107122, 900.00942895066146, 900.22170035549027]",3613.289665466382,815,1.0562949883032202,0.012906042072995887,50.28785204562482,1216.350668535606
"[899.85721653422024, 900.60395580199156, 900.28308588848563, 900.22802677467257]",3613.289665466382,816,-1.000680664360515,-0.8462106686706742,50.214296944781054,1216.0091473567454
"[900.03338921273053, 899.71372567164042, 899.94288873552875, 900.27926531333765]",3613.289665466382,817,-1.510828330582006,-0.06283476769474436,50.285239713770856,1216.761815400837
"[900.08398330178295, 900.13024839141826, 900.00230249206538, 899.69586907442169]",3613.289665466382,818,-0.5007275737700699,0.492990638068833,50.20832841738296,1215.967368424606
"[899.61399657825109, 899.7303398515993, 899.63908492025564, 899.88800129879564]",3613.289665466382,819,-2.2648099651722635,-2.493940069488161,50.15436779058864,1215.468036968715
"[900.64805057840817, 899.75744331105602, 899.95945026379309, 900.00572464645848]",3613.289665466382,820,1.9634350254210349,-1.2654008075796757,50.1775202258095,1215.6958445719051
"[900.21565942567827, 900.29253913746709, 900.11486297311956, 899.20835656200177]",3613.289665466382,821,-0.02698372704575347,-1.2269001484256792,50.227430769633315,1216.2042398956644
"[900.27644856631298, 899.87445127049682, 900.26798435470505, 899.7034571302936]",3613.289665466382,822,-2.369221344202752,0.21546731997473428,50.23250741046499,1215.9336270267975
"[900.80610977490335, 900.32118728099852, 899.80647987418865, 900.18368996442234]",3613.289665466382,823,-1.5300984908684563,1.163890645660313,50.204272697621676,1215.9992310622708
"[899.90460952097817, 899.83382131550195, 900.22350506804435, 900.31767422424684]",3613.289665466382,824,-0.8086662798371346,0.1813964159444946,50.24883607186011,1216.4049987211374
"[899.85094843432239, 899.97272925043683, 900.13263986058666, 900.37889550531111]",3613.289665466382,825,-0.6493077179511499,-0.3226576672274987,50.201953072141954,1215.9737506008075
"[900.05600919918618, 900.05001672837159, 900.31848103599827, 899.34659266298934]",3613.289665466382,826,0.7061088566539491,0.029582447464254816,50.20596251256685,1215.6796225599803
"[899.7837848163914, 900.23190367911252, 899.88494413147987, 899.6837569063191]",3613.289665466382,827,1.2347440803078567,-0.11442584131367396,50.18727938463835,1215.788696901977
"[899.7603485319994, 900.08793940313819, 900.16635018061856, 899.37374036526603]",3613.289665466382,828,1.2035510669395437,0.14821854954690003,50.29422728909771,1216.5286859897428
"[899.52262963556666, 900.57244396666545, 899.77880289255927, 899.67926688003718]",3613.289665466382,829,0.16851825955192326,-0.4206435804392917,50.206107288577236,1215.9655659097323
"[899.83637428180896, 899.69245725649978, 900.24796211562989, 900.07374944501635]",3613.289665466382,830,-0.7437614974684472,-0.5627101450713938,50.237172748330295,1216.0889087029334
"[899.77168504521558, 900.04914593908984, 900.60421971652295, 899.76322428797573]",3613.289665466382,831,-0.0727097442343978,-0.9784673729160976,50.213226587661794,1216.0016579348744
"[899.45207509186207, 900.28171727347569, 900.24581665890969, 900.19240666311828]",3613.289665466382,832,-1.7747004000095157,-0.6917769948809827,50.25217291196105,1216.370389119147
"[899.80814235353489, 900.19608318097744, 899.81152413797759, 899.89915653614923]",3613.289665466382,833,0.6257392565465261,0.32894404618691936,50.205829307073,1215.9142056971132
"[899.17614324873068, 899.61257552457619, 899.58075029153861, 900.26591527378196]",3613.289665466382,834,-0.7647286576376298,0.04294969250317966,50.177442179618055,1215.450739958384
"[900.58818829367999, 899.37740823765205, 900.56756886597839, 899.71373251290822]",3613.289665466382,835,0.47249812139070096,0.5365240193675052,50.21585524568473,1216.0814065746458
"[899.76867442317825, 899.77640530464282, 900.31167859802395, 899.68827975608281]",3613.289665466382,836,-3.0226689830684457,-0.4846865731353096,50.22421762421369,1216.1186338728728
"[899.83879636619554, 899.64805935849881, 899.07631050438579, 899.42998820659545]",3613.289665466382,837,-1.0013922399478887,0.5957359499432798,50.22917870125309,1216.05205995818
"[900.01361548914952, 900.43726573912318, 899.79152981976483, 900.29960525649699]",3613.289665466382,838,-0.8574700527668845,-0.5895816946909738,50.308201099638794,1216.7563103799523
"[900.47264884155766, 900.21404344737391, 899.14095364473872, 900.26102808360702]",3613.289665466382,839,0.044589747448301964,1.7071830596837125,50.38268259139177,1217.211154663945
"[899.94239827860065, 900.28952525168791, 899.669818140644, 899.54845574281683]",3613.289665466382,840,-0.6986636790008255,0.6322578359782872,50.22309548828951,1216.0254702213335
"[899.69137856030227, 900.03648522857304, 899.95138837312652, 899.77813867704288]",3613.289665466382,841,-2.324170643455758,1.333804172436289,50.3715377399102,1217.1243329449733
"[900.20231308000916, 899.96070497438325, 899.65164519413736, 900.53974571594154]",3613.289665466382,842,-0.6275966464271502,0.5912854777358514,50.25439976280553,1216.5297417905076
"[900.07132341754607, 900.88057336116083, 900.08120455655103, 900.28844968757755]",3613.289665466382,843,0.2187844913080988,-0.1628261424729064,50.22238786688037,1216.2930527153449
"[900.55794472756554, 900.54649267076149, 900.01997255078436, 899.23320058532988]",3613.289665466382,844,-1.7527164771675945,2.1080544785274555,50.2880079234415,1216.176278411083
"[900.38239235053641, 900.29260674536829, 899.3947152645278, 900.29522352152844]",3613.289665466382,845,0.002717503966179039,-0.9825090885930604,50.20083561938482,1215.9806459468605
"[899.65113551931177, 899.90944721098492, 900.13428631449528, 900.32230326947501]",3613.289665466382,846,-1.1365857819937186,0.6468516491942939,50.20803236417265,1215.8945408913619
"[899.99230754227449, 900.14703171665724, 900.18235143482593, 899.89436055624867]",3613.289665466382,847,1.5488423896218635,-0.8077782047604128,50.24689577859567,1216.2133248905818
"[900.12159406698277, 899.64928126063057, 899.70856874826745, 900.8695956471355]",3613.289665466382,848,-0.7593153460811451,0.5313262504758764,50.25172082006611,1216.4085968295506
"[900.06981873495829, 899.93134164036246, 900.33679065258889, 899.21500061835582]",3613.289665466382,849,-0.3108514641104168,1.2936220530532447,50.2655783309409,1216.509619921481
"[899.72819969973182, 900.30776623158727, 899.6273630127771, 899.49459398272529]",3613.289665466382,850,1.4392099818207809,-1.5759905202407238,50.21847341846462,1215.9042037006784
"[899.97416027484508, 899.6012415639733, 899.72956802633496, 900.36281243893757]",3613.289665466382,851,0.4672020678233844,-0.058691859967473885,50.2299653592601,1216.1513061448316
"[900.24379740318273, 900.1581962832314, 899.79637564251027, 899.64280218409033]",3613.289665466382,852,0.03818630540185851,-0.7206139484494376,50.20004936773966,1216.0294934997653
"[900.40666511380846, 900.56786310606572, 900.6138191043658, 900.60584198288132]",3613.289665466382,853,-0.32552775147671226,1.0420085970045954,50.23768911419376,1216.2423678494793
"[899.77521006463985, 899.52640587588394, 899.69068944455751, 900.20630790195173]",3613.289665466382,854,-0.014913161610530096,-2.2583384374546958,50.247617333200054,1216.306920503881
"[899.99991116559136, 900.32480391937008, 899.77017238248141, 899.92784190960629]",3613.289665466382,855,0.8000285022931144,-0.2487133382234007,50.25466577259643,1216.2774671478485
"[900.32622131472021, 899.53997090852181, 899.46011868228413, 899.58553002096244]",3613.289665466382,856,0.14651002635990718,0.531792503214515,50.28678773259598,1216.2196644128687
"[899.68946329737116, 899.61599863015692, 899.97333288618699, 900.60854239096841]",3613.289665466382,857,1.6135153086218372,-0.5199463766250662,50.42997066941224,1217.5167141461452
"[899.36236601089809, 899.37803860722545, 899.75876725830108, 900.07381880565424]",3613.289665466382,858,-0.29247502085175653,0.05860833979430211,50.22049431993983,1215.8568191464124
"[900.64079422294628, 899.7437759362947, 899.58101009328425, 899.37520027881226]",3613.289665466382,859,0.3345775064793478,1.5841489330915912,50.28694379979648,1216.4804738103728
"[900.13707258556951, 899.40266626491268, 900.78986823274806, 899.24472647061191]",3613.289665466382,860,-2.373742133451001,-0.8780929397272944,50.273458677592735,1216.5141827682812
"[900.35186252255642, 899.84574854566586, 900.12232476320344, 900.36143598982267]",3613.289665466382,861,1.7744367809866661,-0.024042374099166187,50.37607676674252,1217.1570070063838
"[900.53921637306314, 900.62689355089367, 899.30936100671454, 899.85974209047231]",3613.289665466382,862,0.4839965877469176,1.1953639231087625,50.278163743646076,1216.3933356374012
"[899.70810014280949, 900.03326564037491, 900.22628455722304, 899.5737838901191]",3613.289665466382,863,1.1719045538214388,-2.0616852348752226,50.311268641415076,1216.9784763099792
"[899.8223469308266, 899.82672796832139, 899.60920781517905, 900.44693682737761]",3613.289665466382,864,0.14203026439595703,0.25574863527773034,50.22218708593947,1216.0692265686753
"[899.84160163774823, 900.25123248728869, 899.77677181573347, 899.90026749340961]",3613.289665466382,865,2.9717129441380954,-3.168064836412584,50.43353265317575,1217.6269651922785
"[900.41184248780371, 899.81150183790362, 899.94117415315645, 899.83811391003644]",3613.289665466382,866,0.594043749386862,-0.4321080655405476,50.28705872107538,1216.5272941853682
"[899.78477533684213, 900.38265587083924, 900.02545356747862, 899.58182665085565]",3613.289665466382,867,-0.27215471647159206,2.708136889962435,50.35568076703766,1217.0259951875569
"[900.0557221541967, 900.16121125612483, 899.41133506795006, 900.53493742215767]",3613.289665466382,868,1.344819581302206,-0.9304240440214498,50.24878042486301,1216.260273052488
"[899.68117541563402, 898.99952979927525, 900.64566476843231, 900.49373228124932]",3613.289665466382,869,-1.9785406683149487,-0.5008196501092472,50.26868798836702,1216.52728155833
"[899.51171945052238, 899.79929045035362, 900.79237774316618, 900.23747942475813]",3613.289665466382,870,-1.203315050424213,-1.8967148141719936,50.241761569854425,1216.3081425129865
"[900.24242835241489, 899.67503222842538, 899.95297360359496, 900.04757156995515]",3613.289665466382,871,1.2533499469397023,-0.8852271455730452,50.25307099354822,1216.3587398412546
"[900.06931223102913, 899.82685088543394, 899.97316531181889, 900.51263877432314]",3613.289665466382,872,-0.8180303535058536,-0.269046285579602,50.21952045952195,1215.961678973036
"[900.20965833592584, 899.51507318269341, 899.84367257945723, 900.15187700926981]",3613.289665466382,873,1.016172858558445,1.5270310038301225,50.22837505068686,1215.9772726436702
"[900.1920040289898, 899.64874781173637, 899.87382296465978, 899.87560777889939]",3613.289665466382,874,0.2083508783610401,0.40469660936178725,50.23617797677723,1216.0987174677007
"[900.07198846329868, 900.30040835563284, 899.77665977566187, 900.64816712136053]",3613.289665466382,875,-1.2067391538725423,-0.5094114290277445,50.21268738148608,1216.0965870592554
"[900.01043436630846, 900.2862521365181, 900.24433595487972, 900.37379231813509]",3613.289665466382,876,-0.39315675920888443,-0.7356001885233007,50.2003930491516,1215.7928767421597
"[900.05948225865018, 900.65968753650475, 899.48845011536207, 901.14110210160902]",3613.289665466382,877,-1.848903565849624,-1.7032816813581495,50.23721863357712,1216.2516675648467
"[899.52245531582105, 900.12505500799159, 899.92457240454542, 900.72032774927538]",3613.289665466382,878,-1.3257674603467586,0.41631390614456015,50.1918005335756,1215.7591529308431
"[900.78019391201963, 899.82417085097325, 900.3418320494643, 900.28462788726495]",3613.289665466382,879,-1.2800461894657993,2.113019259541493,50.19305714367174,1215.602610763289
"[899.92862952870109, 900.04161609874097, 899.76712726782569, 899.74195259317446]",3613.289665466382,880,0.8743203808396922,-0.0804926809270968,50.21590388249148,1216.1543167800735
"[899.42349514829402, 900.14346814304622, 899.95694953788325, 899.53540308835852]",3613.289665466382,881,0.4261171714048846,-0.13439003149915862,50.22810862763854,1216.264377064756
"[899.68955889283018, 900.68749212165358, 900.08254530848831, 900.43383045246492]",3613.289665466382,882,-4.0090832493796045,4.2042289651082,50.49275268299991,1217.6174777161289
"[900.9010153931431, 900.07390567765947, 899.91425613530089, 899.74730313448242]",3613.289665466382,883,-0.6151156508744391,-0.18977903733705448,50.198569382222956,1215.953141523015
"[900.26448443975539, 899.54937517849078, 900.38624818787855, 899.98002628156155]",3613.289665466382,884,0.1270022316691518,-1.8491459449163337,50.223620654013764,1216.0921876626876
"[900.51656668576561, 899.95531322553836, 900.15914831280099, 899.37759934542964]",3613.289665466382,885,-1.9499637126219476,-0.4793208591211956,50.251681674088935,1216.578298573476
"[900.0412047351291, 899.60135308654503, 899.9617375298036, 900.37063880421533]",3613.289665466382,886,2.5405750350856,-0.9024306372354237,50.5622790744079,1218.0590245283693
"[899.58195136759787, 900.36518272825958, 900.49022839307099, 899.68688769271296]",3613.289665466382,887,-1.5077489994466247,0.44870340214247456,50.19593110444776,1216.1287642028617
"[899.97601731146949, 900.21572147002371, 900.25665782333726, 899.61138503715188]",3613.289665466382,888,1.65883209625107,-0.3830059903182435,50.25523415778085,1216.4439636573197
"[900.4986444854311, 899.94401524741681, 899.85151781379932, 900.44497298819363]",3613.289665466382,889,0.47730713327346214,0.7674938383400149,50.2353887774738,1216.3273232422496
"[900.32721535400196, 899.62211106065354, 900.18800045565706, 899.80410552144531]",3613.289665466382,890,-0.03167692668838968,0.36088657211572905,50.24413399927978,1216.2017620419228
"[900.15326413076218, 900.11183766616034, 900.45347533445965, 900.19081233727456]",3613.289665466382,891,0.20030614365284202,-0.07247253391143986,50.21569776252113,1216.1926457440813
"[900.12597533540338, 900.14658027450594, 899.84474065370557, 900.06856725566695]",3613.289665466382,892,-1.3701953184201496,-0.82172932653674,50.18914614449259,1215.6532046153127
"[899.55059236443844, 900.74512902366178, 900.16821764001577, 899.63711072165768]",3613.289665466382,893,-0.6123511454780197,-0.7789237650596148,50.30610146002939,1216.502443635874
"[900.4955661365384, 900.39871285329082, 899.23039590919984, 899.25224109545502]",3613.289665466382,894,1.1769146860904276,-0.9166197628760664,50.28774231331084,1216.5642302122674
"[900.27319710824111, 899.79321409235718, 900.27718145572601, 900.0314349206526]",3613.289665466382,895,-1.0986685808425043,1.2118829417557815,50.36181192817856,1217.0511897682675
"[899.51452898866478, 899.92513342909217, 899.85238117781807, 900.33030379730167]",3613.289665466382,896,0.7895749072936578,-1.0961239680711536,50.18568139781903,1215.8034929107505
"[900.37812297163828, 900.02437887511189, 900.36446560644845, 900.17895580095819]",3613.289665466382,897,0.38249832448438803,-0.6346988738548477,50.23094738462067,1216.187559666102
"[900.98216730341005, 899.52067767475, 899.82212154858428, 900.83335549319656]",3613.289665466382,898,1.0290926403679446,-1.3657106199783442,50.26887002187483,1216.3862390798636
"[900.8269569643744, 899.73468338999078, 900.71836172360474, 899.67008095093024]",3613.289665466382,899,-0.5872072173365974,-1.8277471888824872,50.28815615002637,1216.7464383009592
"[900.05158997698095, 899.96008801140579, 899.83869900965101, 900.58662119355779]",3613.289665466382,900,-2.5794375085392143,-1.827068778238459,50.26130809512538,1216.2736351377548
"[899.55362873143656, 900.89060674684379, 900.23309653371848, 900.69758152299391]",3613.289665466382,901,2.2463540723298228,-0.7771966165495325,50.25952960944418,1216.2889561739973
"[899.43503900043982, 899.47680708868415, 900.13203970009943, 899.92173605241192]",3613.289665466382,902,1.492281086787732,0.1727699016387417,50.26483991773635,1216.591366877574
"[899.40212014289727, 900.87468036809514, 900.13182435876718, 899.27221046796103]",3613.289665466382,903,-1.2328694571149459,0.4017747939073553,50.288621641368515,1216.421117201438
"[899.89479133507757, 899.59645192921698, 900.12599389565037, 900.34763190186675]",3613.289665466382,904,-2.4231134441200823,-0.7067620588658857,50.24116281258486,1216.1359980530267
"[899.79418690578598, 899.91240686763763, 900.0432517100553, 899.88373036550468]",3613.289665466382,905,1.4618282345371945,1.627066544110676,50.200088922339596,1216.017868204166
"[899.89600761372321, 900.91909737059007, 899.63220740215218, 899.87729827991438]",3613.289665466382,906,0.34020415042626684,0.29608533920299696,50.226319554219906,1216.2017390091842
"[900.16612025005111, 900.50657727205169, 899.41800612345696, 899.42593636882066]",3613.289665466382,907,-0.1945924378632195,-0.7137088000165113,50.22969005492993,1216.3409204140485
"[901.01394886846572, 900.3733793875208, 900.38843828167603, 900.27166058151954]",3613.289665466382,908,1.0413844030707406,0.6494118896754618,50.287482735990665,1216.207133319144
"[899.56365873916263, 900.68028846373534, 900.16605332219979, 900.25267734399529]",3613.289665466382,909,-3.3125167678842273,-2.5034735121493097,50.1687949001124,1215.4180079535217
"[900.04364794517119, 899.65851155077337, 900.17862333110031, 900.25519338197557]",3613.289665466382,910,-0.3991127448354922,0.9160083355624955,50.27240875673707,1216.5310287354805
"[899.86511597163587, 899.92767737366887, 900.38252606916785, 900.22945361238578]",3613.289665466382,911,-0.5463950422832764,1.3515866465450908,50.22435156375453,1216.0974529096459
"[899.1159416129467, 900.1318708638745, 899.70370819611685, 900.57814122553054]",3613.289665466382,912,-0.7444195879462155,1.269102243927535,50.23035394955458,1215.8593070126028
"[900.26622190230887, 899.35520346531348, 899.47675388599907, 899.95967497852735]",3613.289665466382,913,-0.35162559134793786,-1.2472285865905968,50.20308155662393,1215.938502502514
"[900.27925874790446, 900.31501734206984, 900.16403582146449, 900.01016517771825]",3613.289665466382,914,-1.0818308579645515,0.017811864216572017,50.19570950023286,1215.899017091544
"[899.54736260539164, 899.87559680582615, 900.22254961708211, 899.63238337053019]",3613.289665466382,915,0.7682622083878621,-0.49870912510561966,50.197152101476775,1215.8465901846316
"[899.88004898711574, 899.90799191573637, 900.6994594391457, 899.11654396406914]",3613.289665466382,916,-0.638354077329114,-2.660378506178147,50.3182827342765,1216.9312247563528
"[900.13640045033492, 900.32102437480876, 899.62363231349548, 900.01463682085864]",3613.289665466382,917,-1.2753009564256543,0.06727470992205656,50.19248268782726,1215.6974685526632
"[899.40163771263053, 899.44519037851694, 900.34722941214227, 900.04814535362993]",3613.289665466382,918,-0.7809832922715328,1.122929784747016,50.22818297669139,1216.1784929798118
